VOL_MEAN,PET_MEAN,PET_KLASSE,LEITBAHN,BEWERTUNG,SHAPE.AREA,SHAPE.LEN
325.16,30.48,geringe Qualität,0,sehr hoch,812.69104872,186.370510403618
282.44,28.21,mässige Qualität,0,sehr hoch,129.571362,47.8892784752179
232.61,36,sehr geringe Qualität,0,sehr hoch,680.1780043,182.993366206927
0,39.8,sehr geringe Qualität,0,sehr hoch,6.11847726,11.2505382043681
190.58,28.52,mässige Qualität,0,sehr hoch,548.31996012,127.317852572957
301.26,34.59,geringe Qualität,0,sehr hoch,422.94217132,162.695968922969
281.75,39.6,sehr geringe Qualität,0,sehr hoch,90.6302347,39.432202307022
283.75,35.11,sehr geringe Qualität,0,sehr hoch,42.81533552,29.4630867501494
310.63,36.37,sehr geringe Qualität,0,sehr hoch,699.90922978,302.805490291951
269.88,40.02,sehr geringe Qualität,0,sehr hoch,228.83119452,58.523167555593
288.88,38.72,sehr geringe Qualität,0,sehr hoch,88.9517331,39.5197657802007
528.42,38.84,sehr geringe Qualität,0,sehr hoch,258.5007379,75.9596678770566
270.63,38.94,sehr geringe Qualität,0,sehr hoch,803.46215176,223.748653179466
226.16,35.26,sehr geringe Qualität,0,sehr hoch,1372.88929502,261.904398960854
500.9,30.78,geringe Qualität,0,sehr hoch,108.4770938,36.965880996321
308.2,36.5,sehr geringe Qualität,0,sehr hoch,115.2628849,45.0529044035249
406.44,29.9,geringe Qualität,0,sehr hoch,231.66648776,205.845378526207
472.93,33.35,geringe Qualität,0,sehr hoch,730.91651358,404.410351167558
862.55,31.19,geringe Qualität,0,sehr hoch,992.3832953,202.047706315232
616.5,22.31,hohe Qualität,0,hoch,26.27339022,150.087640933975
794.36,33.53,geringe Qualität,0,sehr hoch,4673.76840454,416.283883950524
0,38.45,sehr geringe Qualität,0,sehr hoch,21.6612936,20.1471143835516
708.81,33.76,geringe Qualität,0,sehr hoch,87.988117,58.9563523865807
560.19,20.78,hohe Qualität,0,mittel,1449.71920344,172.692210138091
794.75,20.99,hohe Qualität,0,hoch,27.1996672,34.5823116991766
814.77,24.45,mässige Qualität,0,hoch,1502.40665278,179.625928345995
888.23,31.26,geringe Qualität,0,hoch,1854.3804152,308.405205093051
346.68,23.79,mässige Qualität,0,gering,694.67190624,116.623817008966
781.07,20.13,hohe Qualität,0,hoch,143.95252442,105.703757428555
453.53,20.1,hohe Qualität,0,mittel,19949.41125464,677.143136502855
732.13,23.8,mässige Qualität,0,hoch,430.70134804,127.487497602332
1091.25,31.14,geringe Qualität,0,gering,31.2227562,36.9424570720979
873.5,27.15,mässige Qualität,0,hoch,246.3492331,65.4239957075207
0,32.7,geringe Qualität,0,gering,30.9184684,31.0747193349827
894.46,28.62,mässige Qualität,0,hoch,8295.72874924,400.006389944289
749.34,27.36,mässige Qualität,0,hoch,6517.89649032,371.663531148346
704.95,30.53,geringe Qualität,0,hoch,279.19009224,69.2573759062479
597.04,22.49,hohe Qualität,0,mittel,8309.68731392,522.40096221868
413.44,36.2,sehr geringe Qualität,0,gering,437.5035114,88.7147708312743
626.06,36.27,sehr geringe Qualität,0,gering,11911.26944308,718.391423579318
612.79,36.88,sehr geringe Qualität,0,sehr hoch,9335.36506966,532.259941178505
341.06,22.29,hohe Qualität,0,mittel,26222.72463572,862.65653633289
394.78,34.32,geringe Qualität,0,gering,23346.7577504,651.556519097208
530.99,35.28,sehr geringe Qualität,0,sehr hoch,30508.56291504,697.56074803106
258.49,25.88,mässige Qualität,0,gering,1534.31482902,176.688545003626
467.86,32.36,geringe Qualität,0,sehr hoch,812.48339474,135.820404431116
419.83,35.17,sehr geringe Qualität,0,hoch,92.80806582,226.127079171043
602.56,35.27,sehr geringe Qualität,0,sehr hoch,3352.34757178,384.054826197716
337.26,26.45,mässige Qualität,0,gering,12950.88782278,926.938791300708
493.49,32.69,geringe Qualität,0,sehr hoch,1077.48221542,851.286010896377
382.75,38.08,sehr geringe Qualität,0,hoch,39.6671128,33.2678561318374
450.89,34.86,geringe Qualität,0,gering,188.02486704,61.8523498377056
457.75,37.16,sehr geringe Qualität,0,gering,97.61408682,42.9524510633687
476.53,34.28,geringe Qualität,0,gering,5257.2611958,329.147564270977
493.81,34.83,geringe Qualität,0,gering,431.23984242,230.579661236671
470.5,29.7,geringe Qualität,0,mittel,131.27419408,57.9931320809012
475.27,22.72,hohe Qualität,0,mittel,18419.27212306,861.83749757953
486,27.04,mässige Qualität,0,gering,37.0814104,55.9077422170847
525.31,33.14,geringe Qualität,0,gering,16577.52387112,543.082785531894
417.27,21.38,hohe Qualität,0,mittel,1413.49393834,221.110182897184
401.63,30.07,geringe Qualität,0,gering,1800.21649976,190.938767474861
386,21.46,hohe Qualität,0,mittel,134.7032941,86.2281142511232
373.44,21.64,hohe Qualität,0,mittel,1531.91292062,949.294914555346
441.64,33.03,geringe Qualität,0,gering,44095.97623562,1156.49185495354
298.28,32.27,geringe Qualität,0,hoch,2779.63778832,219.063485665966
373.34,34.02,geringe Qualität,0,gering,44986.97477526,1187.07047927375
359.32,33.61,geringe Qualität,0,gering,8228.6826848,446.522346163172
1099.21,30.24,geringe Qualität,0,gering,357.65818792,109.733847283594
1036.67,31.53,geringe Qualität,0,gering,688.13677728,193.574091576175
889.68,35.76,sehr geringe Qualität,0,gering,455.78544006,140.029807679376
941.25,36.83,sehr geringe Qualität,0,gering,76.02824168,62.7448434523004
1313,32.39,geringe Qualität,0,gering,82.1024866,36.263911917671
899.25,41.16,sehr geringe Qualität,0,gering,152.17008266,50.2888325437129
949.72,38.75,sehr geringe Qualität,0,gering,212.26115772,105.331006293575
1072.75,36.19,sehr geringe Qualität,0,hoch,111.652964,110.691808604755
1299.64,37.16,sehr geringe Qualität,0,sehr hoch,578.49757604,200.248568190324
1304.25,34.83,geringe Qualität,0,sehr hoch,44.08087322,35.6437934495157
1021.36,32.67,geringe Qualität,0,sehr hoch,1119.67666222,244.493797610076
1156.13,30.89,geringe Qualität,0,sehr hoch,405.11097186,129.114006148926
1108.08,33.06,geringe Qualität,0,sehr hoch,92.92746334,59.1844503747236
976.27,27.57,mässige Qualität,0,sehr hoch,390.44389996,87.8867900684881
938.03,34.9,geringe Qualität,0,sehr hoch,531.49509354,253.269235951905
1656.1,36.2,sehr geringe Qualität,0,sehr hoch,584.93209384,125.972235189526
1139.04,29.46,geringe Qualität,0,sehr hoch,9960.3075643,788.924043173884
1623.15,25.65,mässige Qualität,0,sehr hoch,2260.56717504,722.599328681816
0,32.99,geringe Qualität,0,gering,70.3085793,99.5109422265663
1816.94,27.51,mässige Qualität,0,hoch,672.56736558,236.536485556167
0,32.11,geringe Qualität,0,gering,7.656354,11.1605410401794
0,25.65,mässige Qualität,0,hoch,8.649517,12.4524537885291
0,38.05,sehr geringe Qualität,0,sehr hoch,14.43025296,19.4809068335689
290.98,35.52,sehr geringe Qualität,0,sehr hoch,209.58072258,90.3179800054811
454.5,28.54,mässige Qualität,0,sehr hoch,145.44769568,75.2408042650642
332.72,32.28,geringe Qualität,0,sehr hoch,2630.15781142,218.419348588222
375.5,34.2,geringe Qualität,0,sehr hoch,23.675536,21.4548780114366
384.25,34.17,geringe Qualität,0,sehr hoch,268.35769098,66.1634003454872
438.13,33.34,geringe Qualität,0,sehr hoch,627.6991425,259.162117888963
226.28,39.34,sehr geringe Qualität,0,sehr hoch,237.29339142,63.0142227365579
278.75,38.69,sehr geringe Qualität,0,sehr hoch,30.78484692,39.6031445348708
183.81,40.87,sehr geringe Qualität,0,sehr hoch,170.46488194,144.440019119176
173.75,41.2,sehr geringe Qualität,0,sehr hoch,123.2293421,137.821092777172
274.81,35.17,sehr geringe Qualität,0,sehr hoch,171.7495085,53.6854832019216
305,35.44,sehr geringe Qualität,0,sehr hoch,51.1001237,28.1655754337906
328.01,29.73,geringe Qualität,0,sehr hoch,411.37800428,84.2981001159739
264,35.22,sehr geringe Qualität,0,sehr hoch,76.11297372,44.3268595641116
387.5,39.77,sehr geringe Qualität,0,sehr hoch,35.03381344,62.6443482786402
0,34.5,geringe Qualität,0,sehr hoch,22.2421248,18.9897462148265
493.54,30.44,geringe Qualität,0,sehr hoch,152.7283614,62.3572767306047
456.16,38.99,sehr geringe Qualität,0,sehr hoch,211.437874,119.91807662036
406.75,38.13,sehr geringe Qualität,0,sehr hoch,42.93351692,40.6033338843536
435.52,28.26,mässige Qualität,0,sehr hoch,2758.73744572,229.856103433919
465.21,32.86,geringe Qualität,0,sehr hoch,421.03444696,134.329241108153
462.08,32.23,geringe Qualität,0,sehr hoch,314.72787104,83.8939341233769
499.25,34.07,geringe Qualität,0,sehr hoch,86.15617942,66.8179223402895
871.5,33.32,geringe Qualität,0,sehr hoch,42.2876075,26.1460596405706
871.5,33.16,geringe Qualität,0,sehr hoch,264.493127,79.0744115327054
935.5,38.07,sehr geringe Qualität,0,sehr hoch,183.40634814,54.5852564944825
887.88,33.99,geringe Qualität,0,sehr hoch,127.51795228,75.6024253687085
846,35.74,sehr geringe Qualität,0,sehr hoch,3821.64154664,1088.47002105624
551.84,31.19,geringe Qualität,0,gering,304.78323696,109.493817690394
433.43,37.88,sehr geringe Qualität,0,hoch,875.2333165,309.512768632457
361.7,38.33,sehr geringe Qualität,0,hoch,262.173387,258.771292473149
415.25,36.03,sehr geringe Qualität,0,hoch,22.16694028,19.401786791856
475.5,36.37,sehr geringe Qualität,0,hoch,27.21736952,21.0810225795972
587.69,34.82,geringe Qualität,0,gering,308.1501336,71.0983037628491
984.75,34.07,geringe Qualität,0,hoch,35.69689612,41.0275153228734
996,33.38,geringe Qualität,0,hoch,106.76023516,74.9991220507044
759.1,32.23,geringe Qualität,0,hoch,12822.71137324,632.59630262632
884.23,25.05,mässige Qualität,0,gering,2073.54406512,228.067094453671
1051.49,31.23,geringe Qualität,0,hoch,437.24771734,101.805808746717
1045.55,33.53,geringe Qualität,0,hoch,790.3631855,108.994739940258
956.07,29.8,geringe Qualität,0,hoch,28496.70675514,1075.60332053859
986.19,37.49,sehr geringe Qualität,0,hoch,96.87400588,142.869086789699
401.29,38.05,sehr geringe Qualität,0,hoch,260.51767234,172.60212336891
481.39,36.31,sehr geringe Qualität,0,hoch,163.53333658,76.7516027642346
419.67,39.68,sehr geringe Qualität,0,hoch,347.09177604,228.971824923611
630.37,30.82,geringe Qualität,0,gering,3553.7953451,322.681717953972
361.19,32.37,geringe Qualität,0,gering,762.94858326,118.488535207865
485.95,36.12,sehr geringe Qualität,0,gering,154.97628466,50.9580460965249
499.34,26.25,mässige Qualität,0,mittel,3369.03554468,237.813332952327
423.31,23.61,mässige Qualität,0,hoch,3952.82398968,349.125919976959
400.15,28.52,mässige Qualität,0,hoch,1551.65526084,348.091428233104
543,39.01,sehr geringe Qualität,0,gering,220.30254882,68.1406863961262
435.71,24.2,mässige Qualität,0,mittel,713.20385594,125.659386747742
413.75,27.01,mässige Qualität,0,gering,84.19775648,90.867869936413
364.38,35.99,sehr geringe Qualität,0,gering,365.8973692,234.284810269519
349.9,35.88,sehr geringe Qualität,0,gering,604.47505584,100.011413112498
568.3,37.9,sehr geringe Qualität,0,sehr hoch,115.18159254,44.8025719040551
314.1,25.08,mässige Qualität,0,hoch,341.40342416,116.138690742998
397.63,34.76,geringe Qualität,0,sehr hoch,1624.04502778,163.169931412479
525.07,31.55,geringe Qualität,0,hoch,1500.58685958,170.045692398295
318.73,33.09,geringe Qualität,0,gering,650.72046258,322.556320977579
405.65,30.01,geringe Qualität,0,hoch,2520.1050755,417.73741169563
341.01,35.32,sehr geringe Qualität,0,hoch,2088.73732088,288.819419723746
338.21,33.98,geringe Qualität,0,hoch,577.98149574,166.010471386906
182.03,36.82,sehr geringe Qualität,0,sehr hoch,551.13323072,104.620612433503
142.2,38.76,sehr geringe Qualität,0,hoch,696.91196812,394.70884473057
284.25,32.77,geringe Qualität,0,hoch,8197.56092396,1210.99923809535
459.11,35.77,sehr geringe Qualität,0,gering,912.58698334,169.480763076488
479.1,31.74,geringe Qualität,0,hoch,6685.52918642,372.292402403473
376.26,36.02,sehr geringe Qualität,0,hoch,468.26054314,146.272078528279
378.92,37.51,sehr geringe Qualität,0,hoch,13386.83097754,586.463050677133
364.5,35.07,sehr geringe Qualität,0,gering,174.47850832,54.9044265796438
323.25,39.25,sehr geringe Qualität,0,hoch,100.02847254,38.5089990246436
348.15,33.54,geringe Qualität,0,hoch,1536.60457672,229.81271788982
0,39.76,sehr geringe Qualität,0,hoch,15.88197966,17.4800042406779
192.12,36.7,sehr geringe Qualität,0,hoch,476.5337285,122.185981836533
130.1,33.27,geringe Qualität,0,hoch,1978.8885714,399.669520585276
250.99,34.72,geringe Qualität,0,gering,1240.96552898,1044.18536476389
227.54,30.4,geringe Qualität,0,gering,4389.71412944,627.379820129237
302.77,35.78,sehr geringe Qualität,0,hoch,16536.00860238,527.080413510022
244.35,37.51,sehr geringe Qualität,0,hoch,320.86601166,150.299024873397
239.38,36.56,sehr geringe Qualität,0,hoch,91.8809638,38.3895455376589
290.75,35.28,sehr geringe Qualität,0,hoch,89.3054683,37.8917332211586
207.94,35.51,sehr geringe Qualität,0,gering,101.4902942,40.5060155294211
232.38,31.54,geringe Qualität,0,gering,93.4396719,38.833845894075
180.5,36.85,sehr geringe Qualität,0,gering,71.36634,36.0287223168711
258.56,31.15,geringe Qualität,0,gering,6774.75137738,1185.56953889862
378.07,30.12,geringe Qualität,0,sehr hoch,2516.35689422,277.59676690703
466.25,38.74,sehr geringe Qualität,0,sehr hoch,57.30393948,70.9783345572547
466.8,29.27,geringe Qualität,0,hoch,736.81030998,161.030823514053
416,28.15,mässige Qualität,0,gering,74.89384476,125.739521407422
699.88,34.73,geringe Qualität,0,sehr hoch,38.68699594,26.0594178841058
634.5,35.94,sehr geringe Qualität,0,sehr hoch,103.17114808,125.871170878731
833.72,30.52,geringe Qualität,0,sehr hoch,2602.16473488,211.085125057383
1153.54,33.28,geringe Qualität,0,sehr hoch,4090.53668122,264.839647391266
1499.68,34.79,geringe Qualität,0,sehr hoch,453.00469456,102.619016484874
1534.75,38.59,sehr geringe Qualität,0,sehr hoch,53.35973504,44.0785295165667
1405.25,34.98,geringe Qualität,0,sehr hoch,34.21806652,37.7435698317609
1320.23,36.33,sehr geringe Qualität,0,sehr hoch,736.847791,386.063512453165
1487.92,38.74,sehr geringe Qualität,0,sehr hoch,123.39369964,56.44035984671
431.5,34.33,geringe Qualität,0,sehr hoch,23.8001214,17.7703160763314
419.38,36.07,sehr geringe Qualität,0,sehr hoch,790.07652156,332.930161318793
547.5,40.97,sehr geringe Qualität,0,sehr hoch,30.7377021,22.8613014229262
800.2,35.08,sehr geringe Qualität,0,sehr hoch,744.53565564,172.465594391972
1078.25,32.15,geringe Qualität,0,sehr hoch,111.37650876,37.4604316864901
1050.67,34.53,geringe Qualität,0,sehr hoch,1951.29565306,441.31353281738
1478.81,38.43,sehr geringe Qualität,0,sehr hoch,85.39740714,67.0752663044409
1497.94,38.47,sehr geringe Qualität,0,hoch,99.10352542,58.3978808087377
754.25,39.31,sehr geringe Qualität,0,sehr hoch,146.0639111,58.5392100435131
754.25,39.36,sehr geringe Qualität,0,sehr hoch,39.3895408,25.5092948104858
973.93,36.89,sehr geringe Qualität,0,sehr hoch,651.67863608,252.642576448489
869.25,39.92,sehr geringe Qualität,0,sehr hoch,29.6327784,52.8319053606367
810.5,38.78,sehr geringe Qualität,0,sehr hoch,22.3076005,23.9334029732993
810.5,37.09,sehr geringe Qualität,0,sehr hoch,33.83031022,33.1294995539993
914.25,39.92,sehr geringe Qualität,0,sehr hoch,99.68649176,52.5677882599408
1171.75,38.88,sehr geringe Qualität,0,sehr hoch,137.81613282,48.3156440715343
923.44,37.92,sehr geringe Qualität,0,sehr hoch,481.63633946,128.858538825627
1036.34,39.4,sehr geringe Qualität,0,sehr hoch,218.7475056,90.3082238229093
1448.4,36.35,sehr geringe Qualität,0,sehr hoch,1687.4505082,301.578748089021
256.5,40.8,sehr geringe Qualität,0,sehr hoch,28.43247918,29.7211264749085
275,40.55,sehr geringe Qualität,0,sehr hoch,49.84210156,49.5739872135498
706.57,38.76,sehr geringe Qualität,0,hoch,201.24741808,120.481803644317
853.55,37.75,sehr geringe Qualität,0,hoch,284.65382544,67.4984094971951
506.74,29.7,geringe Qualität,0,sehr hoch,453.1737935,141.774382882639
443.11,36.59,sehr geringe Qualität,0,sehr hoch,496.46676506,151.33036683096
325.33,35.11,sehr geringe Qualität,0,sehr hoch,75.5799373,76.0874314940444
514.25,38.92,sehr geringe Qualität,0,sehr hoch,135.98370428,109.258049873373
538.5,36.14,sehr geringe Qualität,0,sehr hoch,115.37001062,44.5334059145377
300.5,40.04,sehr geringe Qualität,0,sehr hoch,73.1100637,50.403830768999
708.13,37.2,sehr geringe Qualität,0,sehr hoch,3494.15033846,272.187519815263
366.42,40.97,sehr geringe Qualität,0,sehr hoch,457.47265834,282.473289473498
1002.54,37.37,sehr geringe Qualität,0,sehr hoch,601.07217536,195.814577497
1343.28,30.82,geringe Qualität,0,hoch,970.70455316,127.824936180959
1087.25,33.64,geringe Qualität,0,hoch,104.41750184,132.82855329578
1031.93,23.17,mässige Qualität,0,hoch,1337.7381357,220.697399508233
878.77,18.99,hohe Qualität,0,hoch,2667.86888336,250.860441288483
1079.5,32.33,geringe Qualität,0,hoch,23.65217242,32.9886052014206
874.45,23.39,mässige Qualität,0,gering,297.03248672,126.44295589502
1164.6,36.62,sehr geringe Qualität,0,hoch,913.63246902,129.271919296566
748,22.61,hohe Qualität,0,gering,13776.4229575,533.163760480371
996.39,35.1,sehr geringe Qualität,1,sehr hoch,206.6086299,238.324517411993
851.12,35.94,sehr geringe Qualität,1,sehr hoch,3605.8660344,906.22622190189
1522.88,31.18,geringe Qualität,1,sehr hoch,1099.7084842,228.326314709626
1050.84,32.47,geringe Qualität,1,sehr hoch,942.09053876,177.835857839374
1393.75,32.6,geringe Qualität,1,sehr hoch,8311.40768014,382.336806059204
819.97,34.23,geringe Qualität,1,sehr hoch,2740.75855568,273.510287909388
750.05,33.08,geringe Qualität,1,sehr hoch,2737.14890928,225.450124186492
1255.87,29.88,geringe Qualität,1,sehr hoch,3643.68123732,361.43238104292
733.36,36.89,sehr geringe Qualität,1,sehr hoch,719.69477582,185.16912739596
923.03,36.84,sehr geringe Qualität,1,sehr hoch,341.55922648,139.355157367864
1397.48,31.25,geringe Qualität,1,sehr hoch,1026.10623564,210.645964502447
1147.56,30.17,geringe Qualität,0,hoch,60.0436184,185.032768219342
1320.84,32.42,geringe Qualität,1,sehr hoch,23321.5102428,722.885014220363
1325.97,20.46,hohe Qualität,0,hoch,909.3256835,189.09351064477
857.55,18.76,hohe Qualität,0,hoch,135330.21816438,2696.15212076529
932.75,36.59,sehr geringe Qualität,0,hoch,123.69405238,50.0075350806979
1015.7,36.2,sehr geringe Qualität,1,sehr hoch,1877.10490958,510.252357492745
1044.32,30.28,geringe Qualität,0,gering,356.07991018,133.579440130238
1027.3,37.33,sehr geringe Qualität,0,hoch,136.78265314,88.595800447589
553.25,39.01,sehr geringe Qualität,0,sehr hoch,323.31408194,83.9841257125249
831.43,36.07,sehr geringe Qualität,0,hoch,558.32263562,104.426753376825
826.32,33.83,geringe Qualität,0,sehr hoch,2423.7697622,309.850888321474
758.5,39.37,sehr geringe Qualität,0,sehr hoch,30.40394398,57.5447420777915
628.24,40.31,sehr geringe Qualität,0,sehr hoch,449.39099366,98.1765678465292
830,39.49,sehr geringe Qualität,0,sehr hoch,111.94001318,119.12228570172
868.2,38.06,sehr geringe Qualität,0,sehr hoch,4491.0873281,370.160941018396
857.5,38.35,sehr geringe Qualität,0,sehr hoch,1052.04006522,566.163982495079
238.83,35.81,sehr geringe Qualität,0,hoch,36.1090375,66.1022272341807
154.75,39.59,sehr geringe Qualität,0,hoch,36.0241091,28.8273758750659
121.24,36.3,sehr geringe Qualität,0,sehr hoch,1490.0832394,255.635863455684
187.6,36.27,sehr geringe Qualität,0,sehr hoch,656.49745798,103.786041356662
222.45,34.83,geringe Qualität,0,sehr hoch,3857.97727994,375.245978954928
156.94,39.39,sehr geringe Qualität,0,sehr hoch,2732.20680286,236.404054135062
434.5,37.4,sehr geringe Qualität,0,sehr hoch,61.72410864,53.7222045906984
120.13,36.43,sehr geringe Qualität,0,gering,78.96313128,39.0029792459811
209.42,34.02,geringe Qualität,0,gering,1070.47380734,309.648305935851
137.6,34.55,geringe Qualität,0,gering,110.51168646,44.351991696547
158.29,30.74,geringe Qualität,0,gering,719.65077436,115.74839992176
155.69,33.22,geringe Qualität,0,gering,100.56794572,52.2861799640299
212.94,35.89,sehr geringe Qualität,0,gering,733.86888322,615.797164568141
96.83,39.91,sehr geringe Qualität,0,sehr hoch,100.97762142,112.706976052109
379.4,31.97,geringe Qualität,0,sehr hoch,2176.25055314,498.528013036969
1520.38,32.83,geringe Qualität,0,sehr hoch,188.43847394,130.133515108313
1438,31.71,geringe Qualität,0,sehr hoch,29.81301048,22.1477190878338
0,27.27,mässige Qualität,0,sehr hoch,5.36727784,13.2612452610781
1134.95,28.04,mässige Qualität,0,sehr hoch,1931.09508142,275.783763819555
1154.63,32.19,geringe Qualität,0,sehr hoch,43.07045378,43.4924276335124
1100.55,30.99,geringe Qualität,0,sehr hoch,232.36827652,94.8815134788826
1077.68,32.42,geringe Qualität,0,sehr hoch,1092.84294432,341.191389730906
860.15,32.28,geringe Qualität,0,hoch,1385.43145856,173.358416904176
1557,36.2,sehr geringe Qualität,0,sehr hoch,13.55424932,19.2872157476908
1444.64,39.29,sehr geringe Qualität,0,sehr hoch,382.40552996,126.883440438613
1499.5,33.64,geringe Qualität,0,sehr hoch,31.57212414,49.1738467122755
1653,35.24,sehr geringe Qualität,0,hoch,40.65492088,22.6300038422251
2134.75,23.58,mässige Qualität,0,hoch,109.46995578,46.3385959703603
2362.76,32.64,geringe Qualität,0,hoch,2183.75120556,607.741376247981
1739.73,27.32,mässige Qualität,0,hoch,627.85974658,185.653727802079
1460.05,29.33,geringe Qualität,0,sehr hoch,9864.28156934,755.245692301958
1755.36,32.5,geringe Qualität,0,hoch,526.07938094,321.99498237985
1884.28,33.38,geringe Qualität,0,hoch,11054.27073398,764.705731147629
0,20.52,hohe Qualität,0,gering,31.4015971,37.9742906991554
2291.69,32.45,geringe Qualität,0,hoch,3455.1157326,434.672836103054
1338.38,25.3,mässige Qualität,0,hoch,295.78107668,87.8689284749859
1348.36,31.66,geringe Qualität,0,hoch,455.7181764,151.079528503966
1453.38,22.8,hohe Qualität,0,mittel,189.22174504,58.7292521086645
1309.35,34.6,geringe Qualität,0,hoch,98.61250934,190.743026188402
1221.5,22.71,hohe Qualität,0,mittel,1777.25344198,231.014567578902
1217.25,21.12,hohe Qualität,0,mittel,44.39448178,26.8170761294048
1444.99,25.94,mässige Qualität,0,mittel,559.25494158,147.46753377228
1462.4,24.05,mässige Qualität,0,mittel,1046.16891646,188.824037483747
1971.61,36.6,sehr geringe Qualität,0,hoch,1153.12571334,251.185668957714
2088.77,34.2,geringe Qualität,1,sehr hoch,577.85818884,128.111518496441
1814.88,30.31,geringe Qualität,1,sehr hoch,103.2476496,48.9354196971449
1363.87,34.81,geringe Qualität,0,hoch,3395.19253834,290.829749764957
1913.25,34.42,geringe Qualität,1,sehr hoch,43.47101806,38.883037087206
1342.69,29.56,geringe Qualität,0,hoch,9944.91949744,529.166227077357
1439.75,24.91,mässige Qualität,1,sehr hoch,73.7000461,39.0582874303648
1837.98,25.9,mässige Qualität,1,sehr hoch,587.69668736,189.727656221706
1871.83,26.66,mässige Qualität,1,sehr hoch,312.33756108,87.4794705668605
1912.38,22.84,hohe Qualität,1,sehr hoch,7663.62827938,925.589682938695
1198.19,30.38,geringe Qualität,0,hoch,546.78188498,92.7354412210081
1470.88,30.93,geringe Qualität,0,hoch,1696.41124714,170.228909937261
1193.39,19.41,hohe Qualität,0,mittel,5727.749035,356.714196263962
1341.21,19.75,hohe Qualität,0,hoch,6780.20460942,531.309544694644
1417.16,26.8,mässige Qualität,0,hoch,1650.90028272,271.154526990504
0,37.82,sehr geringe Qualität,0,hoch,9.2857432,21.917338306988
1112.25,34.46,geringe Qualität,0,hoch,1480.04117836,247.593166179667
1090.38,31.13,geringe Qualität,0,hoch,53.62223024,30.5124513862405
963.75,27.21,mässige Qualität,0,gering,4352.4662037,325.117021791964
721.22,32,geringe Qualität,0,gering,840.6720564,221.86620606381
1264.15,25.86,mässige Qualität,0,hoch,2289.15172032,307.325971346684
539.97,18.61,hohe Qualität,0,mittel,9440.64499758,561.142590013025
715.84,25.21,mässige Qualität,0,gering,4317.735636,708.121273939537
479.49,19.2,hohe Qualität,0,mittel,63932.54297036,1197.25497646769
236.12,24.27,mässige Qualität,0,gering,107.58182608,213.865114067689
1095.11,18.84,hohe Qualität,0,mittel,48060.69774302,1005.47939442951
538.78,19.33,hohe Qualität,0,mittel,18258.15892688,553.07987331878
733.9,18.74,hohe Qualität,0,mittel,71354.55995104,1168.59663798778
913.56,34.06,geringe Qualität,0,hoch,764.97123852,155.037203020423
1340.92,30.96,geringe Qualität,0,hoch,4228.26307438,291.936499832704
1407.51,23.75,mässige Qualität,0,hoch,605.36782798,100.207277968623
947.25,33.3,geringe Qualität,0,hoch,560.61392924,206.946549374519
0,33.48,geringe Qualität,0,hoch,5.6071976,22.8839969992728
967.23,37.77,sehr geringe Qualität,0,sehr hoch,381.72233422,157.218050941862
676.75,39.58,sehr geringe Qualität,0,hoch,78.71293936,44.9187392579149
1066.16,25.82,mässige Qualität,0,hoch,180.74919128,57.3053210614947
977.52,35.41,sehr geringe Qualität,0,hoch,1217.19825914,289.617809581745
1026.51,34.5,geringe Qualität,0,hoch,672.32942048,131.720565485847
814.25,29.49,geringe Qualität,0,sehr hoch,58.64754228,30.3970759745329
890.8,35.09,sehr geringe Qualität,0,sehr hoch,1217.0948594,400.35420639647
816.79,33.59,geringe Qualität,0,sehr hoch,6747.039087,1153.50371285555
446.25,38.48,sehr geringe Qualität,0,sehr hoch,127.9461014,55.0153012516533
428,38.01,sehr geringe Qualität,0,sehr hoch,17.9256575,17.8655065207655
463.58,33.54,geringe Qualität,0,sehr hoch,1025.23699892,149.196154926019
1024.18,38.06,sehr geringe Qualität,0,hoch,248.3508014,140.449444942551
975.26,34.4,geringe Qualität,0,hoch,7668.45486486,367.382261066981
1104.51,32.64,geringe Qualität,0,sehr hoch,1206.03501052,254.04328566445
1295.67,33.34,geringe Qualität,0,hoch,279.8419913,70.1904821176375
1253.66,37.81,sehr geringe Qualität,0,sehr hoch,10922.15317388,673.223137433503
1342.27,33.56,geringe Qualität,0,sehr hoch,4107.73919762,493.875008790045
1247.64,34.87,geringe Qualität,0,sehr hoch,881.86103078,124.144854501691
965.29,30.42,geringe Qualität,0,sehr hoch,314.9480162,72.0784747475934
824.36,29.01,geringe Qualität,0,sehr hoch,669.63539896,105.087813345038
891.38,30.61,geringe Qualität,0,sehr hoch,141.7553988,47.7037221406173
0,36.08,sehr geringe Qualität,0,sehr hoch,25.47537402,25.8610273620621
1014,32.18,geringe Qualität,0,hoch,51.2420572,28.6620883267834
1234.15,37.67,sehr geringe Qualität,0,hoch,111.5172218,67.6495245731661
1303.11,34.16,geringe Qualität,0,hoch,265.3114102,111.540714744954
1275.64,36.03,sehr geringe Qualität,0,hoch,179.18926906,87.244086125768
1203.78,37.66,sehr geringe Qualität,0,hoch,6650.01553816,570.204407518581
1356.17,34.76,geringe Qualität,0,sehr hoch,1540.28408258,495.422738243423
1469.06,40.57,sehr geringe Qualität,0,sehr hoch,199.50974912,98.7613480722745
1564.83,28.33,mässige Qualität,1,sehr hoch,8570.4341319,545.134892896833
2758.36,23.18,mässige Qualität,1,sehr hoch,2174.42155284,309.750984590318
