ID,SHAPE.AREA,SHAPE.LEN
6067,2545.34910144,238.749627970373
6068,83.01475402,41.3803306848287
109675,40.8381422,35.9411630994836
109662,142.7508914,117.618612838745
96305,39.00069878,69.4380140554102
109660,28.5821014,29.0495568991598
112230,795.4325982,158.477942751829
121084,220.02643004,63.3286390095617
114959,3129.55632098,294.357607749284
114953,380.41853544,87.4965749278863
101422,7030.8463835,682.870141170595
96588,2414.48956876,300.057210550334
119545,775.23358888,139.183608271648
121143,493.63000946,100.951709791581
103476,1145.6546936,228.552141212085
95657,1475.1985177,264.174987766312
95652,933.61667002,136.306988521691
7003,99.91260618,83.3053583276958
7004,1066.3568937,139.367165652252
6073,96.85551788,93.9772643660508
6080,62.79411872,69.9935252858058
117402,419.38095878,82.2975996227369
116944,104.17542258,42.0356061526074
116346,471.01927764,132.361808125258
106491,941.4624277,178.664739081115
96540,3559.89513422,328.436955370928
97347,3301.45286246,653.607969757376
119548,714.82280994,158.993289318096
121145,746.8450906,240.850650750811
114247,4.77553524,16.3848779496332
119540,1861.76820244,357.165150041007
95959,229.7317512,65.0072838853902
117294,925.41460028,137.225043010239
117269,682.40855724,133.599894537006
99747,0.38773102,21.904992037665
115328,3155.3983569,354.188745032023
95642,17.4152805,20.1485322343872
6982,1016.52805492,128.008246040641
101439,301.00904128,76.0848708491046
96001,690.2879676,175.531533766421
116356,183.6454847,55.9497403527421
114238,1498.86407956,262.338809051744
95974,14102.56529876,881.539818546278
117264,516.8989579,92.7852727081891
115327,2316.90110804,211.157805598567
115325,110.39075086,50.5961284307639
115324,293.03863412,142.314937807068
4200,45.56346886,68.5762358631954
117421,234.06404626,64.8864254160066
120533,823.69849268,143.087970175286
120538,918.24451928,197.577385376656
120535,642.93168908,129.53138023785
119661,606.32720804,103.884060777919
96005,346.7186031,76.327109285342
4219,79.946047,44.5096244894753
104191,4171.02559694,519.588915840903
114683,1174.57141826,161.85592506762
95685,690.38156978,132.721191544977
96566,3193.25944658,354.425161314228
93933,526.50957672,188.25254832331
5858,27.27795,23.3398963317937
5856,1685.25798292,202.673292317519
103254,194.56977702,55.6412207983434
95718,11748.47497668,710.78120521021
120537,576.67881894,110.663201582387
93940,239.73021916,79.0263432232849
105823,33.13735936,25.6549506036934
103257,173.09216804,96.6749527636444
93963,2687.65605928,226.306137031341
93628,19694.24680012,1487.04416646297
93670,95.31246812,115.229548608255
120098,849.4307797,350.867766603114
121445,30.59052224,24.329037569132
117000,134.67771562,48.9888411158433
116998,126.54209048,83.4376902884083
93718,2827.34855982,268.571990963145
93713,6344.46851164,468.430262809401
93706,5936.61193838,540.956245377858
93651,58.303598,33.9108903251382
93711,3293.32646016,261.557081971389
93712,1784.59080358,190.200035827144
93658,14301.39231764,969.370901251926
93641,25.46859998,22.6960516670791
93901,63.4562967,35.235137131784
115313,5701.6552947,457.113174117909
93854,18.72642098,234.193162356683
117389,46.30654484,31.0405303781956
93638,2641.98052374,326.935988250202
117392,710.06287206,142.028267051074
93876,853.46222752,123.521330984436
93874,6812.99319482,559.849912635386
117382,124.4547243,108.546350115941
117511,286.31491094,76.4961405305089
93881,680.69558292,106.820397552906
93839,3119.13432552,339.904963963965
117379,52.50262914,38.5811965790463
96613,88.1495261,71.6670282066075
107122,30.35954738,22.6499449871551
81328,12438.38752078,661.385324033773
82036,9723.12425338,622.801394401072
85509,305.07727892,84.7597747279135
87506,2069.41832924,245.547731304419
87500,133.2495791,48.03887359999
87492,3241.21777898,330.060828443549
82068,7580.66842716,669.809073049386
82056,611.97581404,109.152163429052
87517,111.57268818,152.556422890664
81997,1321.01523468,153.900767027299
90991,910.6972009,157.84559469446
80398,267.97246854,139.239449626231
89747,22.82875648,18.9993344760268
89768,25.46013758,19.4753461754739
82005,94.42315042,42.6231090236249
90999,246.17253356,97.3047624963851
91738,643.07885964,151.900578670398
89801,425.20439852,290.445449882665
89794,162.07897028,86.2701071261896
89797,146.9189997,65.4849518623349
85524,1637.34833436,234.447172296459
85541,176.07546558,147.940010062222
85536,350.9934714,92.6125519166858
89733,3.54557784,9.06553964410902
89732,1892.53182034,361.362551929788
83656,1885.08840106,330.178429311755
82109,7031.15058848,695.876846783591
82071,7025.76073422,964.670460382012
82048,1424.58964678,258.267462359254
89045,431.4314682,102.372826406096
89804,575.6836138,98.9245965772875
89806,152.70837128,50.0425350468356
89808,48.7874596,110.190191833723
88067,451.61919046,216.678519064393
89793,154.8068201,89.3098598401197
81453,68.6208142,71.6724865416855
