Date,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,SumCars
2014-04-05 16:00:00,2682929,1248849,997.0
2018-08-19 11:00:00,2682929,1248851,688.0
2018-02-11 02:00:00,2682929,1248855,351.0
2017-05-16 10:00:00,2682929,1249082,427.0
2016-11-03 16:00:00,2682929,1251554,492.0
2012-11-02 19:00:00,2682930,1246961,244.0
2012-10-16 09:00:00,2682930,1247652,726.0
2019-05-28 14:00:00,2682931,1246828,208.0
2019-05-05 04:00:00,2682931,1247259,66.0
2015-07-03 13:00:00,2682931,1247706,480.0
2018-01-11 17:00:00,2682931,1248842,1604.0
2020-02-21 07:00:00,2682931,1248894,1518.0
2018-04-22 07:00:00,2682932,1247133,17.0
2020-01-26 20:00:00,2682932,1247794,303.0
2017-09-09 17:00:00,2682932,1248856,1229.0
2015-12-06 00:00:00,2682932,1248857,631.0
2018-07-31 20:00:00,2682932,1248893,886.0
2019-11-18 07:00:00,2682932,1250303,787.0
2013-07-13 15:00:00,2682933,1247142,495.0
2018-11-24 00:00:00,2682933,1247356,188.0
2015-11-24 13:00:00,2682933,1247711,475.0
2015-11-07 15:00:00,2682933,1247751,397.0
2013-08-11 18:00:00,2682933,1247910,385.0
2016-07-21 07:00:00,2682933,1250298,1144.0
2015-07-03 16:00:00,2682934,1246823,251.0
2020-07-18 13:00:00,2682934,1246833,123.0
2018-11-22 18:00:00,2682934,1246961,181.0
2018-05-20 05:00:00,2682934,1247131,96.0
2019-04-30 13:00:00,2682934,1247344,264.0
2017-10-19 16:00:00,2682934,1248857,1510.0
2014-12-05 14:00:00,2682934,1248860,1176.0
2013-03-01 14:00:00,2682935,1246701,246.0
2017-08-18 17:00:00,2682935,1246761,102.0
2014-01-19 02:00:00,2682935,1247345,178.0
2017-02-20 18:00:00,2682935,1248857,1377.0
2019-04-23 13:00:00,2682935,1250298,982.0
2016-07-05 11:00:00,2682936,1246832,55.0
2020-05-11 10:00:00,2682936,1246836,183.0
2014-08-13 08:00:00,2682936,1247799,429.0
2013-09-16 20:00:00,2682936,1248857,403.0
2015-02-26 17:00:00,2682936,1248863,1325.0
2018-09-29 11:00:00,2682937,1246826,117.0
2012-04-27 06:00:00,2682937,1247109,292.0
2020-01-24 08:00:00,2682937,1247907,403.0
2016-02-01 17:00:00,2682937,1248839,1643.0
2018-03-26 13:00:00,2682937,1248839,1050.0
2018-06-13 13:00:00,2682937,1248858,1086.0
2017-10-28 16:00:00,2682937,1250305,962.0
2016-10-01 18:00:00,2682938,1246835,30.0
2016-11-17 23:00:00,2682938,1248843,572.0
2017-02-12 20:00:00,2682938,1249074,780.0
2019-02-25 13:00:00,2682938,1250304,908.0
2020-02-12 10:00:00,2682939,1246967,169.0
2019-02-04 15:00:00,2682939,1247864,453.0
2019-01-25 17:00:00,2682939,1250305,730.0
2013-05-07 16:00:00,2682939,1250306,524.0
2013-09-24 08:00:00,2682940,1247248,305.0
2013-10-16 10:00:00,2682940,1247870,467.0
2013-04-26 16:00:00,2682940,1247904,442.0
2014-05-21 18:00:00,2682940,1249071,1258.0
2015-07-19 12:00:00,2682941,1244111,18.0
2020-06-23 10:00:00,2682941,1246745,198.0
2015-06-13 10:00:00,2682941,1247710,440.0
2020-02-06 08:00:00,2682941,1247766,439.0
2018-03-21 15:00:00,2682941,1248863,1414.0
2016-05-30 10:00:00,2682941,1250298,1001.0
2019-02-23 09:00:00,2682941,1251553,325.0
2015-09-14 11:00:00,2682942,1247504,798.0
2014-06-07 11:00:00,2682942,1247705,413.0
2020-05-30 10:00:00,2682942,1247789,408.0
2012-10-12 20:00:00,2682942,1248822,718.0
2017-07-20 21:00:00,2682942,1248839,666.0
2012-06-29 11:00:00,2682943,1247505,789.0
2017-06-10 14:00:00,2682943,1247773,435.0
2015-10-18 13:00:00,2682943,1248830,838.0
2016-01-11 13:00:00,2682943,1250305,966.0
2014-03-14 10:00:00,2682944,1247351,330.0
2014-02-28 18:00:00,2682944,1247558,740.0
2018-12-14 11:00:00,2682944,1247711,402.0
2020-07-08 08:00:00,2682944,1251516,141.0
2017-06-11 03:00:00,2682945,1247127,218.0
2016-05-15 17:00:00,2682945,1247130,399.0
2020-10-14 15:00:00,2682945,1247350,297.0
2015-05-18 16:00:00,2682945,1247505,801.0
2013-01-05 04:00:00,2682946,1244090,40.0
2016-10-21 13:00:00,2682946,1246712,53.0
2020-01-13 13:00:00,2682946,1246959,145.0
2013-11-24 04:00:00,2682946,1247126,203.0
2019-08-25 19:00:00,2682946,1247346,358.0
2015-12-20 12:00:00,2682946,1247500,516.0
2015-08-13 15:00:00,2682946,1247504,787.0
2020-11-27 11:00:00,2682946,1247870,479.0
2020-02-07 18:00:00,2682946,1250307,884.0
2016-01-04 14:00:00,2682946,1251522,270.0
2018-10-17 13:00:00,2682946,1251525,220.0
2017-01-22 14:00:00,2682946,1251549,157.0
2017-11-18 05:00:00,2682946,1251552,56.0
2019-04-28 17:00:00,2682946,1251553,166.0
2018-07-09 13:00:00,2682947,1246722,164.0
2013-07-31 11:00:00,2682947,1247125,457.0
2013-09-07 23:00:00,2682947,1247506,638.0
2018-10-15 03:00:00,2682947,1248854,6.0
2016-12-13 20:00:00,2682947,1251551,112.0
2012-01-25 12:00:00,2682948,1247128,496.0
2015-09-02 18:00:00,2682948,1247917,434.0
2012-07-12 17:00:00,2682948,1248838,1530.0
2020-09-03 02:00:00,2682948,1248844,1.0
2019-10-06 12:00:00,2682948,1248855,840.0
2018-10-30 14:00:00,2682948,1248862,1132.0
2018-03-09 10:00:00,2682948,1248907,1190.0
2019-07-25 17:00:00,2682948,1250297,783.0
2017-02-09 09:00:00,2682948,1251557,279.0
2015-01-08 22:00:00,2682949,1247123,223.0
2015-12-20 14:00:00,2682949,1247123,580.0
2020-12-04 19:00:00,2682949,1247123,565.0
2016-04-14 19:00:00,2682949,1247124,542.0
2018-04-24 09:00:00,2682949,1247128,474.0
2013-01-25 09:00:00,2682949,1247775,513.0
2019-06-16 09:00:00,2682949,1247924,280.0
2013-11-30 05:00:00,2682949,1248819,323.0
2020-09-24 23:00:00,2682949,1248863,437.0
2017-09-02 14:00:00,2682949,1250307,614.0
2020-11-02 10:00:00,2682949,1251560,198.0
2020-07-30 20:00:00,2682949,1251637,130.0
2018-05-18 17:00:00,2682950,1246726,189.0
2020-04-07 14:00:00,2682950,1247123,270.0
2013-04-13 11:00:00,2682950,1247239,344.0
2017-05-23 17:00:00,2682950,1247516,740.0
2018-02-20 08:00:00,2682950,1247910,440.0
2020-12-16 15:00:00,2682950,1251553,231.0
2014-11-19 22:00:00,2682951,1246943,70.0
2019-01-18 22:00:00,2682951,1246944,61.0
2020-01-14 21:00:00,2682951,1246945,62.0
2015-12-08 20:00:00,2682951,1247234,144.0
2014-07-12 15:00:00,2682951,1247520,830.0
2018-08-23 13:00:00,2682951,1247703,439.0
2019-09-27 22:00:00,2682951,1247921,426.0
2020-02-23 15:00:00,2682951,1251553,17.0
2017-05-30 19:00:00,2682952,1244079,401.0
2017-05-19 10:00:00,2682952,1246719,61.0
2016-09-30 19:00:00,2682952,1247517,698.0
2015-11-01 00:00:00,2682952,1247528,527.0
2019-03-13 08:00:00,2682953,1244076,981.0
2012-06-19 11:00:00,2682953,1247120,623.0
2013-06-22 00:00:00,2682953,1247120,363.0
2014-01-01 03:00:00,2682953,1247120,212.0
2015-07-17 15:00:00,2682953,1247123,427.0
2014-01-10 13:00:00,2682953,1247709,474.0
2012-03-27 08:00:00,2682953,1247934,494.0
2013-11-16 13:00:00,2682953,1248835,932.0
2017-09-02 21:00:00,2682953,1251549,111.0
2017-12-12 07:00:00,2682954,1246705,173.0
2020-09-04 14:00:00,2682954,1246710,227.0
2016-02-10 12:00:00,2682954,1247124,448.0
2013-09-06 13:00:00,2682954,1247526,510.0
2015-04-02 08:00:00,2682954,1247547,687.0
2017-05-08 05:00:00,2682954,1247787,178.0
2016-01-09 02:00:00,2682954,1247788,282.0
2017-03-02 16:00:00,2682954,1250308,893.0
2015-08-22 00:00:00,2682955,1246705,116.0
2013-04-18 18:00:00,2682955,1247228,358.0
2017-04-18 13:00:00,2682955,1247330,275.0
2019-08-29 16:00:00,2682955,1247503,748.0
2013-05-21 14:00:00,2682955,1247566,758.0
2019-10-05 19:00:00,2682955,1247657,463.0
2015-08-28 06:00:00,2682955,1247863,449.0
2019-06-13 14:00:00,2682955,1247864,437.0
2012-07-28 15:00:00,2682955,1250132,928.0
2017-06-26 17:00:00,2682955,1251544,341.0
2016-02-20 19:00:00,2682955,1251549,148.0
2018-02-28 16:00:00,2682955,1251552,302.0
2018-01-05 15:00:00,2682955,1251690,288.0
2015-06-05 11:00:00,2682956,1246714,252.0
2017-07-21 12:00:00,2682956,1247123,412.0
2016-05-11 08:00:00,2682956,1247503,721.0
2016-08-29 09:00:00,2682956,1247503,751.0
2015-11-20 15:00:00,2682956,1247529,809.0
2020-09-12 09:00:00,2682956,1247545,410.0
2013-09-16 09:00:00,2682956,1247862,518.0
2018-10-26 14:00:00,2682956,1248875,1323.0
2019-05-10 16:00:00,2682956,1250298,1049.0
2014-06-12 07:00:00,2682956,1250313,255.0
2016-12-10 12:00:00,2682956,1251549,269.0
2020-10-23 07:00:00,2682956,1251549,172.0
2018-08-16 11:00:00,2682956,1251554,214.0
2017-10-28 11:00:00,2682956,1251578,297.0
2013-09-08 01:00:00,2682957,1247513,822.0
2013-05-20 04:00:00,2682957,1247527,215.0
2016-03-08 13:00:00,2682957,1247536,699.0
2019-02-25 07:00:00,2682957,1247774,450.0
2019-11-30 08:00:00,2682957,1247860,332.0
2017-02-02 19:00:00,2682957,1251552,239.0
2020-11-27 22:00:00,2682957,1251578,114.0
2020-09-01 22:00:00,2682957,1251581,81.0
2015-12-01 08:00:00,2682958,1247112,519.0
2016-09-06 08:00:00,2682958,1247119,485.0
2019-11-14 09:00:00,2682958,1247556,751.0
2016-12-09 21:00:00,2682958,1247777,344.0
2012-12-30 13:00:00,2682958,1247920,428.0
2016-03-22 16:00:00,2682958,1247936,470.0
2019-10-26 15:00:00,2682958,1248877,1107.0
2020-10-06 17:00:00,2682958,1249079,968.0
2020-08-31 12:00:00,2682958,1251553,140.0
2016-09-29 12:00:00,2682958,1251581,221.0
2018-06-23 15:00:00,2682958,1251584,267.0
2016-07-14 14:00:00,2682959,1247121,573.0
2016-02-04 08:00:00,2682959,1247122,512.0
2015-07-24 19:00:00,2682959,1247563,673.0
2014-12-08 11:00:00,2682959,1247668,832.0
2020-05-13 15:00:00,2682959,1247707,468.0
2018-04-19 18:00:00,2682959,1247782,343.0
2018-04-20 15:00:00,2682959,1247782,419.0
2020-02-04 09:00:00,2682960,1247547,685.0
2016-05-30 21:00:00,2682960,1247778,297.0
2019-01-15 15:00:00,2682960,1248829,1343.0
2017-02-01 19:00:00,2682961,1246915,30.0
2020-11-15 03:00:00,2682961,1247561,73.0
2012-12-19 15:00:00,2682961,1247778,361.0
2020-04-08 12:00:00,2682961,1247783,300.0
2018-03-13 18:00:00,2682961,1251569,338.0
2019-07-29 17:00:00,2682962,1247231,277.0
2013-10-04 11:00:00,2682962,1247669,786.0
2018-12-27 05:00:00,2682962,1248815,215.0
2016-11-10 10:00:00,2682963,1247114,490.0
2012-01-09 17:00:00,2682963,1247764,442.0
2020-03-07 13:00:00,2682963,1247934,436.0
2018-11-10 12:00:00,2682964,1247783,375.0
2020-01-22 09:00:00,2682964,1250310,668.0
2015-06-22 16:00:00,2682965,1247573,836.0
2014-05-14 12:00:00,2682965,1247708,720.0
2020-09-25 17:00:00,2682965,1247784,428.0
2017-08-31 12:00:00,2682966,1246914,112.0
2013-06-01 12:00:00,2682966,1250305,1349.0
2017-07-09 16:00:00,2682966,1250312,953.0
2015-05-02 18:00:00,2682967,1246697,121.0
2017-05-25 07:00:00,2682967,1247308,46.0
2020-08-17 07:00:00,2682967,1247574,672.0
2018-08-07 19:00:00,2682967,1248820,898.0
2018-05-14 19:00:00,2682967,1250306,1030.0
2017-07-01 11:00:00,2682968,1246848,57.0
2014-10-28 12:00:00,2682968,1247230,328.0
2020-11-19 08:00:00,2682968,1247574,598.0
2016-09-16 12:00:00,2682968,1247578,749.0
2014-10-08 08:00:00,2682968,1247714,405.0
2014-03-17 08:00:00,2682969,1247564,756.0
2015-08-25 18:00:00,2682970,1246850,242.0
2018-11-22 11:00:00,2682970,1247130,499.0
2014-10-22 14:00:00,2682970,1247232,343.0
2018-06-28 08:00:00,2682970,1247308,308.0
2016-11-03 14:00:00,2682970,1247671,815.0
2016-02-16 08:00:00,2682970,1250506,945.0
2020-07-12 19:00:00,2682970,1250512,509.0
2015-10-20 10:00:00,2682971,1246730,0.0
2017-07-27 13:00:00,2682971,1247577,643.0
2013-08-31 17:00:00,2682971,1247950,472.0
2016-11-09 17:00:00,2682972,1246842,75.0
2012-09-04 10:00:00,2682972,1247650,751.0
2017-12-01 10:00:00,2682973,1246850,191.0
2019-12-07 10:00:00,2682973,1247206,281.0
2016-11-19 20:00:00,2682974,1247235,202.0
2013-01-01 20:00:00,2682974,1248920,484.0
2012-03-29 12:00:00,2682975,1247779,359.0
2013-08-29 19:00:00,2682975,1247806,411.0
2012-11-04 12:00:00,2682975,1250122,1168.0
2015-12-15 19:00:00,2682975,1251652,260.0
2016-12-28 00:00:00,2682975,1251652,31.0
2017-10-04 17:00:00,2682975,1251667,540.0
2012-03-03 22:00:00,2682976,1247144,242.0
2013-08-05 09:00:00,2682976,1247496,797.0
2014-09-13 12:00:00,2682976,1247502,648.0
2012-10-31 07:00:00,2682976,1247787,478.0
2015-11-27 15:00:00,2682976,1247791,395.0
2020-11-05 22:00:00,2682976,1251539,49.0
2019-06-11 17:00:00,2682976,1251544,620.0
2017-06-28 20:00:00,2682977,1247581,522.0
2012-01-17 02:00:00,2682977,1247731,52.0
2013-04-16 09:00:00,2682977,1249108,1265.0
2018-01-13 12:00:00,2682978,1247199,294.0
2019-06-21 15:00:00,2682978,1247229,437.0
2019-04-27 11:00:00,2682978,1247789,374.0
2018-08-26 02:00:00,2682978,1247939,325.0
2015-09-17 23:00:00,2682979,1246889,74.0
2017-06-30 23:00:00,2682979,1247299,248.0
2012-11-22 12:00:00,2682979,1247574,737.0
2013-10-19 13:00:00,2682979,1247576,588.0
2020-05-27 18:00:00,2682979,1248813,1256.0
2020-02-20 16:00:00,2682979,1249105,1279.0
2020-11-25 17:00:00,2682979,1250308,935.0
2016-04-18 10:00:00,2682979,1251643,222.0
2019-02-12 00:00:00,2682980,1247801,87.0
2015-07-30 17:00:00,2682980,1248806,1603.0
2015-05-05 15:00:00,2682981,1247088,528.0
2017-11-21 12:00:00,2682981,1247726,722.0
2018-09-11 08:00:00,2682981,1247936,452.0
2020-01-28 07:00:00,2682982,1246735,169.0
2012-07-16 21:00:00,2682982,1246886,131.0
2020-04-14 07:00:00,2682982,1247936,387.0
2020-10-08 13:00:00,2682982,1247937,413.0
2012-11-25 01:00:00,2682983,1247091,366.0
2013-08-05 20:00:00,2682983,1247799,253.0
2016-09-26 14:00:00,2682983,1251536,256.0
2019-11-05 15:00:00,2682984,1247799,427.0
2019-04-06 01:00:00,2682984,1247807,367.0
2015-12-17 12:00:00,2682984,1251641,258.0
2020-11-20 07:00:00,2682985,1243962,344.0
2019-12-07 22:00:00,2682985,1247205,328.0
2013-12-05 14:00:00,2682985,1247242,407.0
2019-11-01 11:00:00,2682985,1248923,1198.0
2020-12-27 16:00:00,2682985,1251655,160.0
2017-09-12 14:00:00,2682986,1247194,353.0
2015-10-30 16:00:00,2682986,1247804,451.0
2018-11-08 18:00:00,2682986,1248811,1493.0
2015-08-28 09:00:00,2682987,1247813,515.0
2015-11-26 17:00:00,2682989,1247190,378.0
2014-05-15 13:00:00,2682989,1247623,730.0
2018-03-24 10:00:00,2682990,1247198,311.0
2014-04-17 16:00:00,2682990,1247575,783.0
2020-02-24 07:00:00,2682990,1247784,425.0
2019-05-02 08:00:00,2682990,1247846,422.0
2016-09-09 06:00:00,2682990,1248931,909.0
2013-06-09 03:00:00,2682991,1246858,77.0
2014-03-28 13:00:00,2682991,1246858,247.0
2014-01-30 07:00:00,2682991,1246862,292.0
2014-09-27 11:00:00,2682991,1247814,451.0
2019-03-23 15:00:00,2682991,1247818,402.0
2019-03-27 11:00:00,2682991,1251538,215.0
2017-09-23 10:00:00,2682992,1243948,318.0
2020-03-04 10:00:00,2682992,1243950,337.0
2012-01-10 21:00:00,2682992,1247293,152.0
2017-08-28 18:00:00,2682992,1247716,784.0
2015-06-25 23:00:00,2682992,1247855,337.0
2016-10-05 14:00:00,2682992,1247935,485.0
2016-12-15 10:00:00,2682992,1248926,1136.0
2018-02-12 17:00:00,2682992,1251534,295.0
2014-09-07 16:00:00,2682993,1243944,541.0
2017-05-14 10:00:00,2682993,1243946,278.0
2017-05-25 15:00:00,2682993,1243946,578.0
2013-10-05 17:00:00,2682993,1247808,450.0
2016-02-15 09:00:00,2682993,1247809,418.0
2016-05-30 08:00:00,2682994,1247809,471.0
2018-01-25 16:00:00,2682994,1251535,272.0
2015-08-04 17:00:00,2682995,1246857,214.0
2018-01-29 10:00:00,2682995,1251535,215.0
2020-01-14 18:00:00,2682995,1251535,19.0
2020-08-15 19:00:00,2682996,1243940,441.0
2013-07-04 21:00:00,2682996,1247242,227.0
2018-11-22 09:00:00,2682996,1247681,768.0
2020-12-26 18:00:00,2682996,1248954,616.0
2015-11-27 16:00:00,2682997,1247577,824.0
2017-09-15 08:00:00,2682998,1247285,288.0
2017-02-03 13:00:00,2682998,1247701,772.0
2013-10-20 17:00:00,2682998,1247974,450.0
2018-12-22 14:00:00,2682998,1248935,998.0
2017-02-12 16:00:00,2682998,1248943,1111.0
2018-08-18 09:00:00,2682999,1247250,218.0
2019-11-30 21:00:00,2682999,1247581,528.0
2016-08-10 16:00:00,2682999,1248926,1400.0
2016-08-04 13:00:00,2682999,1248935,935.0
2020-06-26 15:00:00,2683000,1243927,562.0
2020-04-09 15:00:00,2683000,1243942,497.0
2020-12-04 09:00:00,2683000,1247180,299.0
2013-10-04 07:00:00,2683000,1247498,1077.0
2020-11-21 21:00:00,2683000,1247580,479.0
2017-03-02 07:00:00,2683001,1246860,53.0
2014-10-01 15:00:00,2683001,1248928,1255.0
2017-08-16 01:00:00,2683002,1247285,23.0
2014-12-09 12:00:00,2683002,1247576,678.0
2016-06-23 13:00:00,2683002,1247678,678.0
2018-03-29 17:00:00,2683002,1247803,379.0
2019-12-31 19:00:00,2683004,1247184,114.0
2017-06-02 19:00:00,2683004,1247686,704.0
2015-12-21 13:00:00,2683004,1247857,391.0
2015-05-21 18:00:00,2683004,1247928,467.0
2020-01-03 21:00:00,2683004,1250451,436.0
2016-05-08 05:00:00,2683005,1247180,50.0
2019-08-09 13:00:00,2683005,1247632,547.0
2015-01-14 11:00:00,2683005,1247633,698.0
2016-01-11 10:00:00,2683005,1247673,719.0
2019-12-06 11:00:00,2683006,1247830,435.0
2015-10-24 00:00:00,2683007,1247582,386.0
2012-10-09 14:00:00,2683007,1247675,839.0
2016-01-22 18:00:00,2683008,1247924,469.0
2019-10-14 12:00:00,2683008,1248499,659.0
2015-11-15 01:00:00,2683009,1247173,204.0
2019-03-15 02:00:00,2683010,1247177,36.0
2019-08-03 19:00:00,2683010,1247277,198.0
2016-07-04 18:00:00,2683010,1250327,884.0
2015-11-20 10:00:00,2683011,1247866,507.0
2017-11-17 18:00:00,2683011,1248955,1294.0
2019-10-16 14:00:00,2683012,1247580,634.0
2012-04-29 01:00:00,2683012,1250327,273.0
2015-09-11 17:00:00,2683013,1247578,840.0
2018-01-25 10:00:00,2683013,1248922,1117.0
2019-12-19 08:00:00,2683014,1247681,797.0
2014-05-30 12:00:00,2683014,1248938,1070.0
2012-06-05 21:00:00,2683015,1250438,576.0
2014-02-04 17:00:00,2683016,1247181,308.0
2016-03-12 09:00:00,2683016,1247268,228.0
2019-01-25 12:00:00,2683016,1247270,327.0
2016-10-29 15:00:00,2683016,1248953,1101.0
2016-05-23 07:00:00,2683017,1243925,0.0
2013-03-25 10:00:00,2683017,1247261,344.0
2018-03-05 13:00:00,2683017,1248951,1069.0
2014-09-20 17:00:00,2683018,1247631,692.0
2019-11-07 14:00:00,2683018,1248942,1137.0
2016-12-21 16:00:00,2683018,1250318,1518.0
2015-01-13 22:00:00,2683019,1247584,243.0
2017-07-01 23:00:00,2683019,1247675,720.0
2016-01-05 15:00:00,2683019,1247885,463.0
2014-02-18 12:00:00,2683020,1247635,506.0
2012-03-28 09:00:00,2683020,1248764,912.0
2020-09-04 17:00:00,2683020,1250319,1319.0
2016-12-31 19:00:00,2683021,1248764,442.0
2015-10-29 07:00:00,2683021,1248765,1242.0
2012-08-05 18:00:00,2683022,1243898,382.0
2020-04-27 11:00:00,2683022,1248425,548.0
2014-06-26 21:00:00,2683022,1248950,754.0
2017-10-04 08:00:00,2683022,1248953,1084.0
2020-02-08 20:00:00,2683022,1250248,663.0
2016-10-26 11:00:00,2683023,1243899,446.0
2020-10-21 07:00:00,2683023,1243922,991.0
2018-05-30 08:00:00,2683023,1248414,770.0
2019-07-20 11:00:00,2683023,1248765,783.0
2019-05-24 10:00:00,2683023,1248768,949.0
2013-03-02 16:00:00,2683023,1248948,1245.0
2017-09-07 09:00:00,2683023,1250326,364.0
2020-07-30 17:00:00,2683024,1243895,770.0
2019-10-10 18:00:00,2683024,1243897,536.0
2012-04-24 18:00:00,2683024,1247161,370.0
2018-09-04 17:00:00,2683024,1248765,1497.0
2018-09-01 17:00:00,2683024,1250253,1481.0
2016-12-15 10:00:00,2683025,1247637,904.0
2020-11-21 17:00:00,2683025,1247794,414.0
2020-12-02 08:00:00,2683026,1248759,814.0
2019-01-06 03:00:00,2683027,1247265,118.0
2017-05-17 09:00:00,2683027,1247584,612.0
2012-05-09 12:00:00,2683027,1247905,456.0
2020-09-09 21:00:00,2683027,1247912,324.0
2020-09-09 12:00:00,2683028,1247806,396.0
2015-03-19 23:00:00,2683028,1247810,220.0
2015-03-16 14:00:00,2683028,1247904,472.0
2014-08-24 14:00:00,2683028,1247905,439.0
2013-12-12 10:00:00,2683028,1248952,1032.0
2015-09-19 21:00:00,2683029,1247817,388.0
2016-10-06 16:00:00,2683029,1247894,444.0
2017-01-14 14:00:00,2683029,1247905,412.0
2019-01-29 16:00:00,2683029,1247906,381.0
2013-09-02 16:00:00,2683029,1248400,797.0
2020-01-05 11:00:00,2683029,1248759,602.0
2017-08-23 15:00:00,2683029,1248955,1252.0
2013-06-29 15:00:00,2683029,1248957,1109.0
2020-06-30 18:00:00,2683030,1247259,248.0
2017-08-15 13:00:00,2683030,1247268,302.0
2015-07-03 16:00:00,2683030,1247908,394.0
2015-07-08 17:00:00,2683030,1248392,824.0
2016-05-06 12:00:00,2683030,1248398,846.0
2017-08-02 16:00:00,2683030,1248398,551.0
2017-02-28 12:00:00,2683030,1248399,794.0
2018-04-15 16:00:00,2683030,1248399,450.0
2018-05-11 13:00:00,2683030,1248399,787.0
2019-02-28 09:00:00,2683030,1248399,629.0
2015-05-10 16:00:00,2683030,1248400,821.0
2019-08-29 12:00:00,2683030,1248767,1110.0
2017-01-13 03:00:00,2683030,1248882,101.0
2020-07-08 18:00:00,2683031,1243877,880.0
2016-12-01 15:00:00,2683031,1247907,479.0
2016-12-07 20:00:00,2683031,1247907,400.0
2017-10-14 20:00:00,2683031,1247907,452.0
2017-07-04 19:00:00,2683031,1247908,414.0
2020-12-12 10:00:00,2683031,1247908,403.0
2015-09-24 13:00:00,2683031,1247909,407.0
2017-05-30 17:00:00,2683031,1248387,784.0
2015-08-16 15:00:00,2683031,1248391,428.0
2020-04-27 11:00:00,2683031,1248392,548.0
2019-04-09 18:00:00,2683031,1248394,768.0
2019-06-13 16:00:00,2683031,1248397,762.0
2016-10-03 20:00:00,2683031,1248772,824.0
2012-04-27 11:00:00,2683031,1248953,1092.0
2016-01-15 11:00:00,2683032,1247263,361.0
2017-12-29 17:00:00,2683032,1247903,385.0
2012-11-27 16:00:00,2683032,1247906,453.0
2020-07-30 16:00:00,2683032,1248398,555.0
2012-03-15 17:00:00,2683032,1248952,1581.0
2018-12-01 10:00:00,2683034,1247261,274.0
2015-07-07 07:00:00,2683034,1247267,286.0
2015-08-11 06:00:00,2683034,1247582,598.0
2014-06-06 08:00:00,2683034,1247583,728.0
2017-06-07 16:00:00,2683034,1247793,878.0
2014-03-25 15:00:00,2683034,1247905,526.0
2017-12-01 14:00:00,2683034,1247911,473.0
2013-04-17 17:00:00,2683035,1243865,805.0
2020-05-12 08:00:00,2683035,1243874,383.0
2017-09-07 14:00:00,2683035,1247196,344.0
2014-10-03 15:00:00,2683035,1247902,471.0
2019-08-15 05:00:00,2683035,1251583,88.0
2020-04-05 15:00:00,2683036,1247671,301.0
2019-04-06 19:00:00,2683036,1247672,591.0
2020-12-14 20:00:00,2683036,1247909,218.0
2014-04-21 20:00:00,2683036,1248962,639.0
2014-07-02 16:00:00,2683037,1247587,689.0
2016-06-18 05:00:00,2683037,1247667,146.0
2018-04-06 14:00:00,2683037,1247812,454.0
2012-01-27 16:00:00,2683037,1247909,473.0
2014-05-30 11:00:00,2683037,1247918,462.0
2015-12-15 17:00:00,2683037,1250329,809.0
2017-04-06 14:00:00,2683037,1250395,925.0
2013-11-23 17:00:00,2683038,1247819,468.0
2017-12-30 17:00:00,2683038,1247822,423.0
2013-08-22 09:00:00,2683039,1247822,430.0
2020-05-26 09:00:00,2683040,1243865,389.0
2016-01-14 15:00:00,2683040,1247820,458.0
2018-03-11 16:00:00,2683043,1250402,1022.0
2017-09-27 11:00:00,2683044,1248966,1153.0
2014-07-30 12:00:00,2683045,1247817,422.0
2014-10-16 17:00:00,2683046,1247506,746.0
2014-12-08 17:00:00,2683046,1247572,799.0
2013-04-30 09:00:00,2683046,1247924,470.0
2019-09-03 14:00:00,2683046,1250320,1125.0
2015-07-08 18:00:00,2683047,1243869,451.0
2013-12-11 15:00:00,2683047,1247531,804.0
2012-04-01 12:00:00,2683047,1247537,337.0
2020-07-12 13:00:00,2683047,1247549,365.0
2013-06-04 14:00:00,2683047,1247572,615.0
2020-12-29 15:00:00,2683048,1247589,777.0
2012-06-06 14:00:00,2683048,1247925,524.0
2012-06-26 15:00:00,2683049,1247588,830.0
2012-05-12 02:00:00,2683049,1248742,438.0
2020-08-27 20:00:00,2683050,1243814,335.0
2013-05-07 19:00:00,2683050,1247810,780.0
2020-04-24 12:00:00,2683050,1248979,820.0
2015-08-18 15:00:00,2683051,1247479,872.0
2013-10-03 11:00:00,2683051,1247515,842.0
2013-01-25 15:00:00,2683051,1247516,829.0
2019-11-16 11:00:00,2683051,1247580,685.0
2019-06-17 09:00:00,2683052,1247588,694.0
2016-06-30 20:00:00,2683052,1247589,536.0
2018-07-18 10:00:00,2683052,1250371,672.0
2012-11-29 11:00:00,2683053,1247464,791.0
2015-11-16 10:00:00,2683053,1250372,876.0
2020-06-15 08:00:00,2683054,1247589,612.0
2017-05-31 12:00:00,2683054,1247591,630.0
2015-10-29 13:00:00,2683054,1250321,1192.0
2018-11-04 18:00:00,2683054,1250376,985.0
2020-06-02 18:00:00,2683055,1247532,617.0
2016-10-06 09:00:00,2683055,1247897,443.0
2018-06-01 23:00:00,2683056,1250322,714.0
2017-11-30 11:00:00,2683056,1251449,230.0
2016-04-25 10:00:00,2683057,1247449,688.0
2016-01-16 14:00:00,2683057,1247459,694.0
2017-03-08 00:00:00,2683057,1247496,118.0
2012-05-25 11:00:00,2683057,1247851,473.0
2017-08-04 09:00:00,2683058,1247460,578.0
2013-09-04 15:00:00,2683058,1247496,473.0
2013-09-23 17:00:00,2683058,1247590,594.0
2014-09-09 18:00:00,2683058,1247629,809.0
2015-01-08 13:00:00,2683058,1247894,433.0
